text,label
"Portre: Necip Hablemitoğlu
Ömrünü dünyadaki Türklere adayan, Türk eserleri, Türk azınlıkları ve Türk şehitlikleri konularında çalışmalar yürüten Necip Hablemitoğlu’nun 20. ölüm yıl dönümü.",real
"Yunanistan Dışişleri Bakanı Dendias: Elimizden gelen çabayı göstermeye devam edeceğiz
Deprem bölgesini ziyaret eden Yunanistan Dışişleri Bakanı Dendias, ""Hem ikili düzeyde hem AB düzeyinde, zor günlerin aşılması için elimizden gelen çabayı göstermeye devam edeceğiz"" dedi.",real
"Cenazelerin kimlik tespiti için Kriminal Daire Başkanlığı deprem bölgesinde çalışıyor
Depremde hayatını kaybedenlerin cansız bedenleri, Kriminal Daire Başkanlığı ekiplerinin çalışması sonrası yakınlarına teslim ediliyor. Defin işlemleri ise Diyanet Başkanlığı personeli tarafından yapılıyor.",real
"250 bin dolar yatırım yapan yabancıların Türk vatandaşlığı alabilecek
18 Eylül 2018 tarihli düzenleme ile yabancıların vatandaşlık alabilmeleri için gereken taşınamaz mülk yatırım tutarı 1 milyon dolardan 250 bin dolara düşürüldü. ",real
"Bill Gates'e ait olduğu iddia edilen söz
Bill Gates planını 1200 kişiye anlattığını ancak sadece 11 kişinin ciddiye almasıyla milyarder olabildiğini söylemedi.",fake
"Gezi protestoları ile özdeşleşen Ceyda Sungur'un hayatını kaybetti
Gezi Parkı protestolarındaki kırmızılı kadın Ceyda Sungur hayatını kaybetmedi. Eşi Fırat Fıstık, Sungur'un sağlığının yerinde olduğunu söyledi.",fake
"Fotoğrafın Türk kimliği almış yabancı uyruklu birini gösterdi
Görseldeki kimlik kartı montajlanarak oluşturulmuş. İmza ve seri numarası NVİ'nin sitesinden alınmış. Fotoğrafın orijinalinde Pakistanlı birinin kimliği var.",fake
"Başöğretmen ve uzman öğretmenlerin tazminat oranları yükseltildi
Eğitim ve öğretim hizmetleri sınıfına dahil olup başöğretmen ve uzman öğretmen unvanını kazananların tazminat oranları yükseltildi.",real
"Putin’in Rusya’da içki satışını 11 gün yasakladı
Rus parodi sitesinde yayınlanan haber gerçek sanılarak paylaşılmış. Başkan Putin, içki satışını yasaklayan bir kararname imzalamadı.",fake
"Japonya'da kilolu olmanın yasak oldu
Japonya'daki bir yasa, 45 yaş üstü kişilerin yılda bir kez bel ölçümü yaptırmasını zorunlu kılıyor. Ancak bu kural kilolu olmayı yasaklamıyor.",fake
"Sosyal konut projesinin tanıtımının yapıldığı gün Sarıyer Belediyesi'nin “Fırtınaya Öpücük” heykelinin açılışını yaptı
Sarıyer Belediyesi Fırtınaya Öpücük heykelinin açılışını sosyal konut projesinin tanıtıldığı gün değil, 2019 yılında yaptı.
",fake
"Türkiye'den Kongo'ya taziye mesajı
Dışişleri Bakanlığı, Kongo Demokratik Cumhuriyeti'ndeki (KDC) sel felaketinde yaşamını yitirenler için taziye mesajı yayımladı.",real
"Stoltenberg: Kutsal kitabın yakılması utanç verici
NATO Genel Sekreteri Jens Stoltenberg, ""Kuranı Kerim'in İsveç’te yakılmış olmasının Türkiye’de güçlü reaksiyonlar ortaya çıkardığını biliyorum. Kutsal kitabın yakılmasının utanç verici bir fiil olduğunu düşünüyorum"" dedi.",real
"Bakan Kirişci: Küresel sorunların çözümü de küresel çözümlerden geçer
Tarım ve Orman Bakanı Vahit Kirişci, gıda krizi gibi küresel sorunların tek taraflı bir anlayışla çözülemeyeceğini belirterek, ""Küresel sorunların çözümü de küresel çözümlerden geçer."" dedi.",real
"Çin’in 20 bin koronavirüslü hastayı öldürmek için mahkeme kararı bekledi
City News adlı bir internet sitesinde yayınlanan haberde, Çin hükümetinin koronavirüslü 20 bin hastayı öldürmek için mahkeme kararı beklediği iddia edildi.",fake
"Diyanet İşleri Başkanlığı’nın 2020 yılında personel sayısını artırdı
Diyanet’in 2019 yılındaki personel sayısı 104 bin 814 değil, 130 bin 875 idi. 2019 yılındaki personel sayısı kadrolu ve sözleşmeli olarak iki ayrı tabloda verilmişti. 104 bin 814 de kadrolu personelin toplamını gösteriyor. ",fake
"Koruyucu aile adayları e-Devlet üzerinden başvurabiliyor
Depremde kurtulan ancak refakatçisi olmayan çocuklar, devletin gözetiminde kalacak. Aile ve Sosyal Hizmetler Bakanlığı, tedavisi biten çocukların resmi korunma altına alınacağını açıkladı. Koruyucu aile olmak isteyenlerin de yasal süreci izlemesi gerekiyor.",real
"Videonun Doğu Türkistanlı bir çocuğun pazarda satıldığını gösterdi
Çin Komünist Partisi'nin Doğu Türkistanlı bir çocuğu sattığını gösterdiği iddia edilen videodaki ses montaj. Çocuğun babasının TikTok hesabında çocuğun başka görüntüleri de var.",fake
"Eren Abluka Sonbahar-Kış-23 operasyonu başlatıldı
İçişleri Bakanlığı tarafından Şırnak'ta 871 personelin katılımıyla ""Eren Abluka Sonbahar-Kış-23 Şehit Jandarma Yüzbaşı Yunus Çelebi Operasyonu başlatıldı.",real
"Videodaki futbolcunun Erling Haaland’ın kuzeni oldu
Golü atan oyuncu Erling Haaland’ın kuzeni değil, Preston North End takımında forma giyen Brad Potts.",fake
"Bakan Varank: Türkiye'nin ilk hidrojen vadisi projesini hayata geçiriyoruz
Sanayi ve Teknoloji Bakanı Mustafa Varank, Türkiye'nin ilk hidrojen vadisi projesini Balıkesir'de hayata geçireceklerini belirterek, ""Bu projeyle yenilenebilir enerji kurulu gücünde lider olan Güney Marmara bölgesinde hidrojen ekonomisini farklı bir boyutta yeşertmiş olacağız"" dedi.",real
"Fotoğrafın Biden’ın Zelenski’nin kalçasına dokunduğunu gösterdi
Fotoğrafın Biden'ın elini Zelenski'in kalçasına değdirdiğini gösterdiği öne sürüldü.",fake
"A Haber'in İstanbullular'ın yağmur keyfi alt bandı kullandı
Sosyal medyada paylaşılan bir görselle A Haber'in İstanbul'daki yoğun yağış için ""İstanbullular'ın yağmur keyfi"" alt bandı kullandığı iddia edildi.",fake
"BBC'nin Beşiktaş patlamasından 3 dakika sonra yayın yaptığı iddiası gerçek değil
BBC'nin Beşiktaş'ta gerçekleşen patlamadan 3 dakika sonra yayına girdiği, bunun için bir otel odası tuttuğu iddiaları gerçeği yansıtmıyor.",fake
"ABD Başkanı Trump İtalya Cumhurbaşkanı'na mozzarella dedi
Pek çok haber sitesinde ve sosyal medyada ABD Başkanı Donald Trump'ın İtalya Cumhurbaşkanı'na ""mozzarella"" dediği iddia edildi.",fake
"Fotoğrafın Türk gemisinin çarptığı Yunan gemisi Limnos’u gösterdi
Yunan gemisi Limnos’a ait olan fotoğraf montajlanmış. Fotoğrafın orijinalinde gemide bir hasar bulunmuyor.",fake
"Macaristan'da asılan Türk bayrakları Fransa'nın Ermeni Soykırımı kararını protesto için mi?
Sosyal medyada paylaşılan bir fotoğrafta, Macaristan'ın,Ermeni Soykırımını Anma Günü ilanını protesto amacıyla köprüye Türk bayrakları astığı iddia edildi.",fake
"Fotoğrafın Tekirdağ'da yaşayan Hasan Gül'ün içtiği bira şişelerinden yaptığı evi gösterdi
Fotoğraf, Erzincan’da İbrahim Eraydın Paçci’nin maden suyu ve gazoz şişelerini kullanarak inşa ettiği depoyu gösteriyor.",fake
"31 Mart 2019 yerel seçimlerinde Suruç'ta 4 çuval mühürlü oy pusulası ele geçirildi mi?
Bazı haber siteleri tarafından paylaşılan haberde 31 Mart 2019 seçim günü Şanlıurfa Suruç'ta 4 çuval mühürlü oy pusulası ele geçirildiği iddia edildi.",fake
"24 Nisan 1972 tarihinin İsrail'in kuruluşu nedeniyle tatil oldu
İsrail devletinin kuruluş yıldönümü  sebebiyle Türkiye'de okulların tatil edildiği iddiasıyla 24 Nisan 1972 tarihli bir takvim sayfası paylaşıldı.",fake
"Fotoğrafın Suriyelilerin Türkiye'ye gelen Afganları protesto ettiğini gösterdi
Sosyal medyada paylaşılan bir fotoğrafla Hatay’da yaşayan Suriyeli sığınmacıların Türkiye’ye gelen Afganları protesto ettiği iddia edildi.",fake
"A Haber’in drone ile çektiği görüntülerdeki tüm araçların aynı oldu
A Haber’in drone görüntülerinde solda yer alan araçlar, Hollanda’dan alındıktan bir süre sonra atık hale gelen Phileas marka metrobüsler. ",fake
"The Simpsons'ta Kamala Harris'in ABD başkan yardımcısı olacağının tahmin edildi
Lisa Simpson’ın başkan olduğu ve Mart 2000’de yayınlanan bölümde giyilen elbiseyle Kamala Harris’inki benzer. Ancak The Simpson’da Harris’in başkan yardımcısı olacağı tahmin edilmedi.",fake
"Ekrem İmamoğlu’nun 2022’nin en başarısız belediye başkanı seçildi
Sosyal medyada Ekrem İmamoğlu’nun 2022’nin en başarısız belediye başkanı seçildiği iddia edildi.",fake
"MSB Zeytin Dalı Harekatı şehit ve gazilerini andı
Milli Savunma Bakanlığı (MSB), Zeytin Dalı Harekatı'nın beşinci yılında şehit ve gazileri andı.",real
"Avustralya yangınlarında yardım çağrısı yapılmadı
Avustralya’daki orman yangınları sırasında hem diğer ülkeler yardım gönderdi hem de sosyal medyadan çok sayıda yardım kampanyası düzenlendi. Bu kampanyalara dünyanın dört bir yanından destek geldi.",fake
"Diyanet'ten 'istismar davası' açıklaması: Çocuklarımız bizim en hassas emanetimiz
Diyanet İşleri Başkanlığı tarafından, bir kız çocuğunun erken yaşta evlendirildiğine ilişkin iddialar üzerine yapılan açıklamada, “İslam’a göre, bireylerin hem fiziksel hem de ruhsal olgunluğa erişmeden, aile kurmanın anlam ve sorumluluğunu idrak edecek rüşt yaşına gelmeden evlendirilmeleri söz konusu olamaz” denildi.",real
"Meclis'teki dokunulmazlık dosyaları rekor sayıya ulaştı
TBMM Anayasa-Adalet Karma Komisyonu'ndaki fezlekelerin sayısı 1798'e ulaştı. Dosyaların yarıdan fazlasını HDP milletvekillerine ait dosyalar oluşturdu.",real
"Bakan Soylu: Bizim derdimiz kayyum atamak değil, terörden arındırmak
İçişleri Bakanı Süleyman Soylu, TRT Kürdi'de İstanbul Büyükşehir Belediyesi'nde yürütülen terör soruşturması ile ilgili konuştu. Tespitleri mahkemenin değerlendireceğini söyledi. İBB'ye kayyum atanması iddialarına da değinen Soylu, ""Bizim derdimiz kayyum atamak değil terörden arındırmak"" dedi.",real
"İçişleri'nden 'Tevfik Göksu' açıklaması
İçişleri Bakanlığı, bazı basın yayın organlarında çıkan ""Esenler Belediye Başkanı Tevfik Göksu’nun soruşturulmasına izin verilmediği"" haberleri üzerine açıklamada bulundu. Söz konusu kararın İstanbul Valiliği'nce yaptırılan ön araştırma sonrası alındığı belirtildi.",real
"Manyas'ta AK Parti'nin itirazıyla başkanlığın MHP'den CHP'ye geçti
31 Mart 2019 yerel seçimlerinde Manyas'ta ilk önce seçimi MHP'nin kazandığı, AK Parti'nin itirazıyla başkanlığın CHP'ye geçtiği iddia edildi.",fake
"Yunanistan'da Ayasofya için ulusal yas ilan edildi
Sosyal medyada paylaşılan iddiaya göre Yunanistan Devleti 24 Temmuz’da Ayasofya’nın ibadete açılması nedeniyle ulusal yas ilan etti.",fake
"Almanya'da çöp kutuları üzerindeki yazılarla yalnız Türklerin uyarıldı
Sosyal medyada yer alan paylaşımlarla, Almanya'nın Duisburg kentinde çöp kutuları üzerineTürklerin isimleri yazılarak uyarıldığı iddia edildi.",fake
"Kanal D’nin Demirtaş ve Kavala’nın görüntülerini buzlayarak verdi
Kanal D’nin 16 Şubat tarihli ana haber bülteninde Selahattin Demirtaş ve Osman Kavala’nın görüntüleri buzlanmadı. Görüntüler, MHP’nin resmi Twitter hesabından paylaşılırken buzlanmış. Show TV ve Star TV’nin haberlerinde de HDP genel merkezi ve bayraklarının buzlanmadığı görülüyor.",fake
"Bakan Varank Macaristan'da Türk iş insanlarıyla görüştü
Sanayi ve Teknoloji Bakanı Mustafa Varank, resmi temaslarda bulunmak üzere geldiği Macaristan'da Türk iş insanlarıyla buluştu.",real
"Ekrem İmamoğlu’na ait makam aracının plakasının '34 FG 1941' oldu
Sosyal medyada paylaşılan bir fotoğrafta Ekrem İmamoğlu’na ait makam aracının plakasının “34 FG 1941” olduğu iddia edildi.",fake
"Koronavirüs salgınının arkasında Gates Vakfı'nın oldu
Yayılan bir iddiada koronavirüs çıkmadan üç ay önce Gates Vakfı'nın virüsün ilacının patentini alıp yayılma simülasyonu hazırladığı iddia edildi.",fake
"Hz. Muhammed’in karikatürünü çizen R.C'nin yanarak öldü
Sosyal medyada paylaşılan bir metinde, Hz. Muhammed’in karikatürünü çizen Danimarkalı R.C’nin evinde çıkan yangın sonucu hayatını kaybettiği iddia edildi.",fake
"Covid-19 aşısı ile insanlara maymun ve domuz genleri enjekte edileceği
Hayvansal jelatin, aşıların güvenli ve etkili olmasını sağlıyor; insan DNA’sını etkilemiyor. Maymun hücreleri ise virüslerin izolasyonunda kullanılıyor. Covid-19 için geliştirilen RNA bazlı aşılarda bu hücrelerden yararlanılmıyor.",fake
"Dünya liderlerinden Cumhurbaşkanı Erdoğan'a taziye telefonları sürüyor
Gana Cumhurbaşkanı Nana Akufo-Addo ve Komorlar Birliği Cumhurbaşkanı Assoumani Azali Cumhurbaşkanı Recep Tayyip Erdoğan’ı telefonla arayarak depremde hayatını kaybedenler için taziyelerini iletti.",real
"Bakan Kasapoğlu'ndan dünya şampiyonu Golbol Kadın Milli Takımı'na tebrik
Gençlik ve Spor Bakanı Mehmet Muharrem Kasapoğlu, dünya şampiyonu Golbol Kadın Milli Takımı'nı telefonla arayarak tebrik etti.",real
"Cumhurbaşkanı Erdoğan: Türkiye'nin kültür iklimini tek tipleştiren mahalle baskısını reddediyoruz
Cumhurbaşkanı Erdoğan, ""Uzun yıllar boyunca kültür sanat camiamızı esir alan, Türkiye'nin zengin kültür iklimini tek tipleştiren mahalle baskısını reddediyoruz"" dedi.",real
"Kahramanmaraş'ta 7,6 büyüklüğünde yeni deprem
Kahramanmaraş'ın Pazarcık ilçesinde saat 04.17'de meydana gelen 7,7 büyüklüğündeki deprem ve artçı sarsıntıların ardından, Elbistan ilçesinde 7,6 büyüklüğünde bir deprem daha meydana geldi.",real
"Fotoğrafın Covid-19 nedeniyle hayatını kaybeden doktorları gösterdi
Sosyal medyada paylaşılan bir fotoğrafın, Türkiye’de Covid-19 sebebiyle ölen doktorları gösterdiği iddia edildi. Ancak iddia doğru değil. Fotoğraflar, İtalya’da Covid-19’la mücadele eden sağlık görevlilerinin portre çekimlerini gösteriyor. ",fake
"Aamir Khan’ın yaptığı bir kilo un yardımının içine 15 bin rupi yerleştirdi
Sosyal medyada yer alan bazı gönderilerde oyuncu Aamir Khan’ın yaptığı bir kilo un yardımının içine 15 bin rupi yerleştirdiği iddia edildi.",fake
"İŞKUR'un 7 bin 400 Suriyeli istihdam edildi
Sosyal medyada paylaşılan bir haberde İŞKUR’un 7 bin 400 Türkiye Cumhuriyeti vatandaşı ile 7 bin 400 Suriyeli sığınmacıyı istihdam edeceği iddia edildi.",fake
"Cumhurbaşkanı Erdoğan Katar'da
Cumhurbaşkanı Recep Tayyip Erdoğan, özel uçak ""TC-CAN"" ile Katar Emiri Şeyh Temim bin Hamed Al Sani'nin davetine icabetle 2022 FIFA Dünya Kupası Kapanış Töreni'ne katılmak üzere Doha'ya geldi.",real
"Yarıyıl tatili cuma günü başlıyor
2022-2023 eğitim öğretim yılının birinci dönemi cuma günü sona erecek. 19 milyondan fazla öğrenci için iki haftalık yarıyıl tatili başlayacak. Tatil için hem çocuklar hem de anne babalar şimdiden heyecanlı.",real
"Ölen Ukrayna askerinin annesiyle konuşan Rus askerini gösteren videonun güncel oldu
Hayatını kaybeden Ukraynalı askerin annesiyle telefonda konuşan Rus bir askeri gösteren video güncel değil, 2017’de kaydedilmiş.",fake
"Sırbistan’da bir kişinin sokağa çıkma yasağını ağaç kılığında dışarı çıkarak deldi
Kısmi sokağa çıkma yasağı uygulanan Sırbistan'da bir kişinin karantinadan kaçmak için ağaç kılığında dışarı çıktığı iddia edildi.",fake
"Türkiye'nin yerli ve milli savaş uçağı bu yıl havalanacak
Türk Havacılık Uzay Sanayii Genel Müdürü Temel Kotil, İlk uçuşunu 2025 yılında yapması planlanan Milli Muharip Uçak'a ilişkin, ""Bu uçuşu şimdi geri çektik, bu yılın sonunda uçacak"" dedi.",real
"Videonun İBB sorumluluğundaki yola Ulaştırma Bakanlığı’nın müdahale ettiğini gösterdi
Videodaki D020 İstanbul Havalimanı - Hasdal yolu, İstanbul Büyükşehir Belediyesi’nin değil, Karayolları Genel Müdürlüğü’nün sorumlululuğunda.",fake
"Cumhurbaşkanı Erdoğan'dan çiftçilere yeni destek paketi
Cumhurbaşkanı Recep Tayyip Erdoğan, çiftçiye kredi desteği müjdesi verdi. Çiftçilerin her türlü harcama için kullanabileceği, kişi başına 250 bin liraya kadar verilecek kredinin yıllık faiz oranı 9,75'tir ve 36 ay vadeli olacak.",real
"Videonun Kanada Başbakanı Trudeau'nun araç konvoyunu gösterdi
Sosyal medyada paylaşılan bir videodaki araç konvoyunun Kanada Başbakanı Justin Trudeau'yu koruyan kalabalık bir konvoyu gösterdiği iddia edildi.",fake
"Geriye 5 aday kaldı... Türkiye'nin ilk uzay yolcusu kim olacak?
Türkiye Uzay Ajansı Başkanı Serdar Hüseyin Yıldırım, Milli Uzay Programı kapsamında Türkiye'nin insanlı ilk uzay görevi için son aşamaya 5 adayın kaldığını, 5'inin de görevi yapabilecek kabiliyette olduğunu söyledi.",real
"Saadet Partisi milletvekili adayı seçmenleri ikna etmek için denize mi girdi?
Sosyal medyada yaygın bir biçimde paylaşılan iddiaya göre Saadet Partisi Ordu milletvekili adayı takım elbiseyle denize girip seçmeni ikna etmeye çalıştı.",fake
"İletişim Başkanı Altun: Türkiye son 20 yılda çok büyük dönüşüm geçirdi
İletişim Başkanı Fahrettin Altun, İlim Yayma Ailesi 17. Geleneksel 1 Ocak Buluşması'na katıldı. Son 20 yılda çok büyük bir dönüşüm geçiren Türkiye'nin küresel bir mücadele verdiğini belirten Altun, ""Bu küresel mücadeleyi kazandığımızda bu millet kazanacaktır"" dedi.",real
"Orta gelirliye konut kampanyasında sona gelindi
Çevre ve Şehircilik Bakanı Murat Kurum, ""Sosyal konut hamlesi başlatırken, şartları sağlayamayan orta gelirliler için de yeni bir çalışma yapmak istedik. Yatırımcıların değil ihtiyaç sahiplerinin faydalanacağı bir model hazırlıyoruz"" dedi.",real
"Görselin Messi’nin son kez Camp Nou’ya baktığını gösterdi
İddiaya göre görsel Messi’nin son kez Camp Nou’ya baktığı anı gösteriyor.",fake
"Her beğeni veya paylaşımın 1 dolar değerinde olduğu belirtilen UNICEF kampanya
UNICEF Nijerya Ofisi, sosyal medya hesapları üzerinden başlattığı bağış kampanyası kapsamında her paylaşım ve beğeninin 1 dolar değerinde olduğunu duyurdu.",real
"Sinan Ateş cinayeti soruşturmasında bir avukat tutuklandı
Eski Ülkü Ocakları Eğitim ve Kültür Vakfı Başkanı ve Hacettepe Üniversitesi Öğretim Üyesi Doç. Dr. Sinan Ateş cinayeti soruşturması kapsamında gözaltına alınan avukat tutuklandı.",real
"ASELSAN’ın Birleşik Arap Emirlikleri’ne satıldı
Savunma sanayi şirketi ASELSAN, BAE’ye satılmadı. Bloomberg’in haberine dayandırılan iddia çarpıtılmış. Haberde şirketten, savunma sanayinin öncüsü diye bahsedilmiş. ",fake
"Asur kralı II. Sargon'a ait olduğu iddia edilen söz
II. Sargon’a ait olduğu bilinen metinlerden hiçbirinde “Din adamlarının ne kadar çok yalan söylediklerini herkes bilir. Onların ağızlarından çıkanla benim bağırsaklarımdan çıkan arasında pek fark yoktur” sözü yer almıyor.",fake
"Rusya'nın Mariupol'e bayrak astığı fotoğrafın güncel olduğu 
Rusya’nın Ukrayna bayrağını indirip yerine Sovyetler Birliği bayrağı astığını gösteren fotoğraf 2015’ten. Bayrağı Ukrayna’daki Debaltseve kasabasını ele geçiren Prizrak Tugayı asmış.",fake
"Haritanın illere göre en sevilen yazarları gösterdi
Ne Honda diye bir araştırma şirketi var, ne de hangi şehrin en çok hangi yazarı sevdiğini gösteren bir araştırma yapıldı. Idefix’in en çok satılan yazarları gösteren verileri de haritadakiler ile uyumsuz.  ",fake
"İneklere salatalık verildiğini gösteren videonun güncel oldu
İneklere salatalık verildiğini gösteren video birçok dilde dolaşıma girmiş ve yeni değil, 2020’den.",fake
"EYT'de son viraj: Detaylar bu hafta açıklanacak
Cumhurbaşkanı Recep Tayyip Erdoğan ve Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin, 1,5 milyondan fazla kişiyi ilgilendiren EYT düzenlemesine ilişkin detayların bu hafta açıklanacağını söyledi.",real
"163 şüphelinin yıkılan binalarda sorumluluğu tespit edildi
Kahramanmaraş merkezli depremlerin etkilediği 10 ilde yıkılan binalarla ilgili, adli süreç işliyor. Gözaltı sayısı her geçen gün artarken, 163 şüphelinin sorumlulukları tespit edildi.",real
"Video tuzlu suya konduğunda içinden iri böcekler çıkan çilekleri göstermiyor
Bazı gönderilerde yer alan bir videonun, tuzlu suya atıldığında çileklerin içinden çeşitli böcekler çıktığını gösterdiği iddia edildi.",fake
"70 ülkenin Müslüman dini liderinden İsveç ve Hollanda'ya ortak tepki
İsveç ve Hollanda'da Kur’an-ı Kerim’e yapılan saygısızlık, 70 ülkenin Müslüman dini liderinden ortak tepkiyle karşılandı.",real
"Almanya'nın Türkiye'den 50 bin işçi alacak
Almanya Sağlık Bakanlığı ile Türkiye Sağlık Bakanlığı arasındaki protokolle Türkiye’den 50 bin hasta ve yaşlı bakıcı alınacağı iddia edildi.",fake
"Fotoğrafın idam edilmek üzere olan 3 bin 114 Uygur Türkünü gösterdi
Sosyal medyada paylaşılan ve Teyit’e ihbar olarak gelen bir fotoğrafın, idam edilmek üzere olan 3 bin 114 Uygur Türkünü gösterdiği iddia edildi.",fake
"Binali Yıldırım Çanakkale geçilmez dediler ifadesini kullandı mı?
Binali Yıldırım'ın 24 Şubat'ta katıldığı Çevre Projeleri Açılış Töreni'nde yaptığı konuşma sırasında ""Çanakkale geçilmez dediler"" dediği iddiası doğru mu?",fake
" Fotoğrafın Rusya’nın Ermenistan'a askeri sevkiyatını gösterdi
Rusya’nın Ermenistan’a yaptığı askeri sevkiyatı gösterdiği iddia edilen fotoğraf 2013 yılına ait ve Fransa Mali’ye askeri yardım gönderirken kaydedilmiş.

",fake
"Videonun Mevlüt Çavuşoğlu'nun kızının düğün töreninden olduğu 
Barış Yarkadaş'ın Dışişleri Bakanı Mevlüt Çavuşoğlu’nun kızına ait olduğunu iddia ettiği düğün töreni görüntüleri, Gökhan Sipahioğlu'nun düğününden. Çavuşoğlu ve Sipahioğlu akrabalar. ",fake
"Cumhurbaşkanı Erdoğan, İslahiye'deki konteyner kenti ziyaret etti
Cumhurbaşkanı Recep Tayyip Erdoğan, Gaziantep'in İslahiye ilçesinde oluşturulan konteyner kentte depremzedeleri ziyaret etti. Erdoğan, bugün doğum günü olan İpek isimli kız çocuğunu kutladı, hediyeler verdi.",real
"Eski Beşiktaş Belediye Başkanı Hazinedar tutuklandı
Beşiktaş Belediyesine yönelik soruşturma kapsamında eski Beşiktaş Belediye Başkanı Murat Hazinedar'ın da arasında bulunduğu 3 zanlı ""rüşvet"" ve ""irtikap"" suçlarından tutuklandı.",real
"Yunanistan’a geçmeye çalışan 1'i terörist 2 kişi yakalandı
Yasa dışı yollarla Türkiye'den Yunanistan’a geçmeye çalışan 2 kişi, hudut birlikleri tarafından yakalandı. Yapılan incelemede yakalanan şüphelilerden birinin El-Kaide terör örgütü üyesi olduğu belirlendi.",real
"Bakan Çavuşoğlu: Suriye'den yoğun şekilde mülteci geldiği bilgisi doğru değil
Dışişleri Bakanı Mevlüt Çavuşoğlu, Libya Dışişleri Bakanı Necla el-Menguş ile ortak basın toplantısında konuştu. ""Yoğun bir şekilde Suriye'den mülteci geliyor bilgisi doğru değil"" sözleriyle dezenformasyona tepki gösteren Çavuşoğlu, tek yönlü açık kapılardan insani yardım gönderildiğini belirtti.",real
"Messi’nin maçın oyuncusu ödülünü Mac Allister’e verdi
İddia FIFA’yı taklit eden bir hesap tarafından ortaya atılmış.",fake
"Figo’nun Ronaldo’yu yedek bırakan teknik direktöre şarlatan dedi
İddiayı ortaya atan kaynaklar paylaşımlarını kaldırırken, Luis Figo da Twitter hesabından iddiaların gerçek olmadığını ifade etti.",fake
"Devlet korumasındaki 1041 gencin ataması yapılacak
Devlet korumasında yetişen 1041 genç, Aile ve Sosyal Hizmetler Bakanlığınca kamu kurum ve kuruluşlarında istihdam edilecek.",real
"A Haber'in Şeker hastalığı bitecek alt bandı kullandı
Sosyal medyada paylaşılan bir görüntüde A Haber'in satışa çıkarılan şeker fabrikaları haberini ""Şeker hastalığı bitecek"" alt bandıyla sunduğu iddia edildi.",fake
"Harita Türkiye’deki ilk koronavirüs vakasının Kayseri’de olduğunu göstermiyor
Sosyal medyada Johns Hopkins haritasının, Türkiye’de tespit edilen ilk koronavirüs vakasının Kayseri’de görüldüğünü gösterdiği iddia edildi.",fake
"Görselin aynı anda iki güneş görüldüğünü gösterdi
Aynı anda görülen çift güneş imgesi gerçek bir gökyüzünü göstermiyor. Dijital ortamda oluşturulan görsel, hayali bir evreni temsil ediyor.",fake
"İnterferon üretemeyenlerde Covid-19 aşısının işe yaramayacak
İnterferon eksikliği toplumda çok nadir görülüyor, bu nedenle Covid-19 aşılarının etkinliğini etkilemesi söz konusu değil. İnterferon eksikliği yaşayanlardan bazıları da aşıyla bağışıklık geliştirebilir.
",fake
"2 askeri ambulans uçak deprem bölgesine yola çıktı
Millî Savunma Bakanlığı ve Sağlık Bakanlığından görevlendirilen sağlık personeli, 2 adet askeri ambulans uçak ile deprem bölgesine gönderildi.",real
"Mason sembollerinin yer aldığı videonun Kral Charles için yapılan töreni gösterdi
Mason sembollerinin yer aldığı video, Kral Charles’ın töreninden değil. Video, Britanya Birleşik Büyük Locası’nın 2017’deki törenini gösteriyor. ",fake
"Ukrayna Genelkurmay Başkanı Zaluzhnyi'nin gamalı haç olan bileklik taktı
Valerii Fedorovych Zaluzhnyi’nin bilekliğinde gamalı haç yok. Bileklikteki sembol “Süleyman düğümü” olarak adlandırılan bir sembol.",fake
"Suriye'nin kuzeyinde 11 terörist etkisiz hale getirildi
Fırat Kalkanı ve Zeytin Dalı bölgelerine saldıran 11 PKK/YPG’li terörist etkisiz hale getirildi.",real
"Türkiye'nin kuraklıkla mücadelesinde 5 yıllık yol haritası belli oldu
Tarım ve Orman Bakanlığı, kuraklığın yaşandığı bölge temelinde, kriz yönetimi uygulamasına gidecek.",real
"Çelik: Cumhurbaşkanımız ve partimiz yasakçılıkla yan yana getirilemez
AK Parti Sözcüsü Ömer Çelik, YSK üyelerine hakaret davasıyla ilgili muhalefetin açıklamalarına ""Hiç kimse Cumhurbaşkanımızın ve partimizin adını siyasi yasakçılıkla yan yana yazamaz"" sözleriyle tepki gösterdi.",real
"Görselin Kanal İstanbul projesine ait oldu
AK Parti İstanbul İl Başkanı tarafından paylaşılan ve Kanal İstanbul’un resmi sitesinde yer alan görsel, iptal edilen Antalya Boğaçayı Projesi’nden. ",fake
"Nihat Zeybekci'nin TBMM'nin sitesindeki özgeçmişinden İngiltere eğitimi kaldırıldı
Ekonomi Bakanı Zeybekci'nin TBMM'nin sitesinde yer alan özgeçmişinden South London College’da eğitim aldığını belirten bölümün çıkartıldığı iddia edildi.",real
"Fotoğrafın Erdoğan’ın üzerine imza attığı SİHA’dan ve Ermenistan'dan olduğu
Cumhurbaşkanı Recep Tayyip Erdoğan’ın imzaladığı SİHA’nın Azerbaycan tarafından kullanılarak Ermenistan’ı bombalayanlardan biri olduğu ima edildi, ancak görüntüler farklı tarih ve farklı zamanlara ait.
",fake
